Date,cloud,conden,dlwave,dswave,humid,precip,press,pwat,temp,temp2m,tmax,tmin,ulwave,ulwave_atm,uswave,P,P1,P2,P3,P4,P5,P6,P7,P8
1994-01-31,0.02,0.0212,211,230,0.00166,0,103793.48,3.8,264.83414,266.686,270.11325,262.44394,286,203,91,14643600,14166300,15038700,13680300,13898700,14178900,14407500,5825100,2828400
1994-02-01,0.01,0.0075,205,250,0.00164,0,103012.93,4.017958,271.88678,274.70517,275.09485,264.05576,299.0225,217.52502,86,14166300,15038700,13680300,13898700,14178900,14407500,5825100,2828400,13785000
1994-02-02,0.02,0.0183,213,260,0.00233,0,102588.3,4.2918983,272.734,275.58505,277.14023,266.64383,309,222.02487,77,15038700,13680300,13898700,14178900,14407500,5825100,2828400,13785000,15858900
1994-02-03,0,0.0019,242,250,0.00347,0,102032.4,8.3,278.0989,280.33194,280.3244,271.05945,327,220,72,13680300,13898700,14178900,14407500,5825100,2828400,13785000,15858900,13101000
1994-02-04,0,0.0021,259,250,0.002848797,0,102050.92,10.264165,276.9738,278.82755,280.42062,275.14902,336.75433,235.15855,58,13898700,14178900,14407500,5825100,2828400,13785000,15858900,13101000,15576300
1994-02-05,0,1.00E-04,254.11719,260,0.0031,0,101971.29,8.111828,275.98978,277.32562,280.67087,274.66656,338.41748,244.34216,59,14178900,14407500,5825100,2828400,13785000,15858900,13101000,15576300,17094900
1994-02-06,0,0.0004,242,270,0.003342533,0,101718.95,6.1,278.23358,280.69443,284.68958,275.55344,347.4835,249.00845,62,14407500,5825100,2828400,13785000,15858900,13101000,15576300,17094900,12056400
1994-02-07,0.08,0.0804,273.8315,250,0.00356,0,101411.28,8.8,285.09952,288.0016,289.07428,278.75232,367.9857,214.00014,54,5825100,2828400,13785000,15858900,13101000,15576300,17094900,12056400,16531200
1994-02-08,0.12,0.1174,318,210,0.00398,0,100517.305,15.35362,291.55576,294.6733,297.36182,276.99078,377.29126,179.59216,40,2828400,13785000,15858900,13101000,15576300,17094900,12056400,16531200,15691200
1994-02-09,0,0.0029,220,270,0.001,0,102699.96,7.3,266.99686,264.99103,266.36432,261.98706,284.50665,224.72223,98,13785000,15858900,13101000,15576300,17094900,12056400,16531200,15691200,15052200
1994-02-10,0,0.002,211,280,0.000902071,0,102434.03,5.2917104,273.00107,272.40784,272.45615,261.49307,303.00003,238.83017,64,15858900,13101000,15576300,17094900,12056400,16531200,15691200,15052200,4490700
1994-02-11,0.01,0.006,235.22101,270,0.00229,0,101742.88,9.638316,280.25595,279.2337,279.31805,267.39996,320.04736,232.27194,59,13101000,15576300,17094900,12056400,16531200,15691200,15052200,4490700,8967900
1994-02-12,0,0.0009,241.22101,280,0.002446105,0,102420.43,6.349816,277.9523,278.99008,281.10535,277.30463,341.7091,251.33313,64,15576300,17094900,12056400,16531200,15691200,15052200,4490700,8967900,16714500
1994-02-13,0,0.0003,212.30035,300,0.001662436,0,103793.62,2.5477688,278.92572,281.0622,281.05753,269.98645,334.21796,253.09161,69,17094900,12056400,16531200,15691200,15052200,4490700,8967900,16714500,2308500
1994-02-14,0.06,0.0527,237.67621,275,0.001701439,0,102505.43,4.4077115,282.3703,284.36725,284.40033,274.59286,344,209.99524,61,12056400,16531200,15691200,15052200,4490700,8967900,16714500,2308500,2710200
1994-02-15,0.01,0.004,260,291,0.00285,0,102677.69,6.896026,282.14557,284.29874,285.55508,275.96478,353.88138,239.2695,66,16531200,15691200,15052200,4490700,8967900,16714500,2308500,2710200,18002400
1994-02-16,0,0.0005,255,300,0.00462,0,102724.41,7.126747,285.6523,287.691,288.14575,276.73785,361.39673,261.92407,67,15691200,15052200,4490700,8967900,16714500,2308500,2710200,18002400,16535100
1994-02-17,0.02,0.0189,275,290,0.0061,0,101996.38,11,288.78113,290.3902,290.36932,280.74597,376.1281,249.15765,64,15052200,4490700,8967900,16714500,2308500,2710200,18002400,16535100,18637200
1994-02-18,0.03,0.0273,311,190,0.00657,0,100994.734,19.635786,289.0959,287.80502,287.8864,283.3622,376.35156,248.72752,41,4490700,8967900,16714500,2308500,2710200,18002400,16535100,18637200,18818100
1994-02-19,0.16,0.1597,325.6619,170,0.0051,0,100731.43,15.050666,289.4426,291.22583,291.40533,285.41904,390.6619,196.6977,30,8967900,16714500,2308500,2710200,18002400,16535100,18637200,18818100,14020200
1994-02-20,0,0.0042,258,313,0.00255,0,101625.24,5.7,285.36496,287.292,290.41663,280.73563,376.423,255.12137,71,16714500,2308500,2710200,18002400,16535100,18637200,18818100,14020200,3324600
1994-02-21,0.37,0.3723,279.6105,192,0.00368,0,102110.086,12.8,281.1153,281.11102,283.24997,275.9716,351.4017,156.36234,32,2308500,2710200,18002400,16535100,18637200,18818100,14020200,3324600,4646700
1994-02-22,0.14,0.1395,326,179,0.00626,2.8,100484.41,14.7,282.2811,283.22153,284.2586,279.8503,362.42892,244.50043,36,2710200,18002400,16535100,18637200,18818100,14020200,3324600,4646700,19581900
1994-02-23,0,0.0004,213,327,0.001831551,0,102077.78,4.4,275.37515,275.87506,275.91687,269.19403,318.26886,231.80914,74,18002400,16535100,18637200,18818100,14020200,3324600,4646700,19581900,17839200
1994-02-24,0,0.0009,231.67621,329,0.00311,0,101312.28,6.44029,283.8003,285.0999,285.13284,270.7588,335.14923,241.18077,80,16535100,18637200,18818100,14020200,3324600,4646700,19581900,17839200,19883400
1994-02-25,0,0.0009,239,325,0.00161,0,102558.73,8.527212,277.56042,276.2493,278.434,275.90665,346.12317,251.79208,72,18637200,18818100,14020200,3324600,4646700,19581900,17839200,19883400,19708500
1994-02-26,0,0.0011,218.47433,332,0.00117,0,103295.32,7.7474337,275.7231,273.93753,273.8795,267.09494,318.3238,235.59604,74,18818100,14020200,3324600,4646700,19581900,17839200,19883400,19708500,8865900
1994-02-27,0.01,0.0098,240.67621,322,0.00274,0,102251.31,11.400606,280.7453,280.20505,280.1886,269.55862,330.89734,229.19986,70,14020200,3324600,4646700,19581900,17839200,19883400,19708500,8865900,9264000
1994-02-28,0.21,0.2132,342,107,0.00727,0.61,101277.35,19.3,283.91925,284.46536,285.1031,279.14655,357.50943,213.23898,19,3324600,4646700,19581900,17839200,19883400,19708500,8865900,9264000,4199100
1994-03-01,0.13,0.1313,305.6105,157,0.00407,0.9,102196.87,14.2,279.03,277.92084,279.22015,275.67346,334.14136,193.39917,34,4646700,19581900,17839200,19883400,19708500,8865900,9264000,4199100,19917600
1994-03-02,0,0.0006,259,341,0.00534,0,102387.4,9.9,284.25107,286.03937,286.5578,273.96768,351.6762,252.90228,75,19581900,17839200,19883400,19708500,8865900,9264000,4199100,19917600,21727200
1994-03-03,0.01,0.0072,276,344,0.0052,0,102093.4,10.7,289.52435,291.75864,291.9854,279.57538,376.221,260.9058,75,17839200,19883400,19708500,8865900,9264000,4199100,19917600,21727200,20330700
1994-03-04,0,0.0003,277.07068,355,0.00466,0,101354.52,8.9,290.4842,292.40796,293.7699,283.00192,397.79608,265.36057,78,19883400,19708500,8865900,9264000,4199100,19917600,21727200,20330700,14551500
1994-03-05,0,0.0003,290.7929,353,0.00791,0,101289.07,13.104517,291.7101,293.14142,293.7698,282.7395,397,270.9091,77,19708500,8865900,9264000,4199100,19917600,21727200,20330700,14551500,21853500
1994-03-06,0.03,0.0255,349,128,0.01036,0.15,101079.05,18.6,293.7326,291.756,291.76764,287.17972,401.1685,257.6334,23,8865900,9264000,4199100,19917600,21727200,20330700,14551500,21853500,21519600
1994-03-07,0.03,0.0289,317,294,0.0066,0.04,101620.43,15.9,286.88892,286.94955,288.58987,284.90063,383.0143,268.44455,59,9264000,4199100,19917600,21727200,20330700,14551500,21853500,21519600,21889800
1994-03-08,0.49,0.486,319.3895,41,0.00397,3.7,102366.84,18.2,275.3803,275.04044,277.23874,275.03732,330,229.1574,11,4199100,19917600,21727200,20330700,14551500,21853500,21519600,21889800,21633000
1994-03-09,0.01,0.0119,250,361,0.0034,0.05,102695.09,8.67297,276.74142,276.75366,276.72745,270.41138,320.4934,218.17233,113,19917600,21727200,20330700,14551500,21853500,21519600,21889800,21633000,19113900
1994-03-10,0,0.0002,234.0632,386,0.00406,0,102716.2,6.2,281.94232,283.52826,283.50006,271.90796,341.1128,247.18617,104,21727200,20330700,14551500,21853500,21519600,21889800,21633000,19113900,22365900
1994-03-11,0.01,0.0071,250,383,0.00468,0,102278.22,6.8,284.52872,286.12717,286.47186,275.8919,352.42535,243.59183,104,20330700,14551500,21853500,21519600,21889800,21633000,19113900,22365900,19047900
1994-03-12,0.2,0.2008,308,212,0.00684,0.12,102438.54,17.661684,284.20514,284.48276,285.4071,278.51904,363.01898,216.26324,41,14551500,21853500,21519600,21889800,21633000,19113900,22365900,19047900,18113400
1994-03-13,0,0.0003,270.47433,389,0.00448,0,103022.25,6.7,285.191,286.23907,287.2233,278.47467,365.52567,255.32217,84,21853500,21519600,21889800,21633000,19113900,22365900,19047900,18113400,23412900
1994-03-14,0,1.00E-04,265,401,0.004762533,0,101790.57,7.8,290.42334,292.33844,292.56033,280.55438,380.83246,274.2752,88,21519600,21889800,21633000,19113900,22365900,19047900,18113400,23412900,21694200
1994-03-15,0,0.001,289.8938,392,0.0059,0,101640.26,13.4,289.5467,290.6029,292.42383,283.50436,391.94873,266.0005,84,21889800,21633000,19113900,22365900,19047900,18113400,23412900,21694200,22608300
1994-03-16,0,0.0018,271,405,0.00497,0,101866.63,8.7,289.55066,290.76984,291.5857,278.91626,383.6105,266.14725,88,21633000,19113900,22365900,19047900,18113400,23412900,21694200,22608300,7624800
1994-03-17,0.01,0.0077,309,388,0.0073,0,100470.86,13.5,297.1552,298.3177,298.37827,286.13028,409,256.00275,81,19113900,22365900,19047900,18113400,23412900,21694200,22608300,7624800,12205800
1994-03-18,0,0.0009,300.25333,412,0.00567,0,101049.69,12,292.65488,293.7729,294.91797,287.74716,413,278.45566,88,22365900,19047900,18113400,23412900,21694200,22608300,7624800,12205800,2430000
1994-03-19,0.03,0.0275,323.47433,382,0.00731,0,100392.35,19.643993,297.2287,297.71002,297.65936,285.81754,413.35464,239.5923,78,19047900,18113400,23412900,21694200,22608300,7624800,12205800,2430000,19950900
1994-03-20,0.03,0.032,355.221,366,0.00587,0,100142.625,19.30467,294.93793,295.89688,301.3568,291.7759,434.46536,239.27498,72,18113400,23412900,21694200,22608300,7624800,12205800,2430000,19950900,23590800
1994-03-21,0,0.0012,274.221,436,0.00358,0,101825.67,6.032769,289.80133,289.47275,289.51004,281.4883,386.15512,271.0666,94,23412900,21694200,22608300,7624800,12205800,2430000,19950900,23590800,23991000
1994-03-22,0.01,0.0049,275.52567,432,0.00547,0,101153.07,9,293.05835,293.65912,293.64285,281.51956,390.60526,273.80328,93,21694200,22608300,7624800,12205800,2430000,19950900,23590800,23991000,23965200
1994-03-23,0.02,0.0241,313,408,0.00627,0,100326.3,12,295.4537,296.9583,298.1334,287.46234,421.77457,272.02618,84,22608300,7624800,12205800,2430000,19950900,23590800,23991000,23965200,24672300
1994-03-24,0.01,0.0108,314.00006,355,0.00398,0,101518.49,15.2,286.88968,285.31866,287.09467,284.86932,390.54675,206,67,7624800,12205800,2430000,19950900,23590800,23991000,23965200,24672300,24550800
1994-03-25,0.01,0.0096,264,430,0.00432,0,102005.13,17.1,287.84454,285.45987,285.4715,275.22995,362.02658,243.1843,90,12205800,2430000,19950900,23590800,23991000,23965200,24672300,24550800,21456300
1994-03-26,0.07,0.066,351.25333,126,0.00903,0.73,99934.82,19.90011,289.30508,288.66916,292.10593,285.00052,392.74667,239.0514,24,2430000,19950900,23590800,23991000,23965200,24672300,24550800,21456300,25022100
1994-03-27,0.14,0.1406,302.52567,304,0.00279,0,101281.86,8.8,282.8673,283.2462,284.6568,278.42337,364.3381,221.60114,57,19950900,23590800,23991000,23965200,24672300,24550800,21456300,25022100,13518000
1994-03-28,0,0.0003,234,469,0.00185,0,102370.47,4.5,284.2329,283.71643,283.72595,272.48483,352.5221,246.86113,102,23590800,23991000,23965200,24672300,24550800,21456300,25022100,13518000,4728900
1994-03-29,0,0.0002,252.77899,460,0.00298,0,102421.87,8.8,284.93756,285.58725,286.66714,277.6602,365,250.77773,98,23991000,23965200,24672300,24550800,21456300,25022100,13518000,4728900,25407300
1994-03-30,0,1.00E-04,261,470,0.00272,0,103341.71,5.5,284.7779,285.31033,285.55777,276.8084,370.25333,242.23306,100,23965200,24672300,24550800,21456300,25022100,13518000,4728900,25407300,23760900
1994-03-31,0,0,257,470,0.00449,0,102324.3,8.6,290.0155,290.29813,290.24384,275.8814,370.0405,256.3102,100,24672300,24550800,21456300,25022100,13518000,4728900,25407300,23760900,17340900
1994-04-01,0,0.0002,289,467,0.00691,0,101679.37,12.4,293.66107,294.66846,294.64948,282.72836,398.63818,270.47375,98,24550800,21456300,25022100,13518000,4728900,25407300,23760900,17340900,17913600
1994-04-02,0.01,0.0157,308,458,0.00748,0,100933.68,15.9,290.7907,289.33438,296.5818,286.4793,408.48087,250.06728,94,21456300,25022100,13518000,4728900,25407300,23760900,17340900,17913600,4667400
1994-04-03,0,0.0005,258,488,0.00431,0,102470.85,7.2,288.71136,288.99762,289.08444,276.61865,386.74667,270.79797,104,25022100,13518000,4728900,25407300,23760900,17340900,17913600,4667400,12739800
1994-04-04,0.11,0.1171,313,411,0.00771,0,100651.61,15.3,294.97433,293.70157,293.65155,282.04465,391.47433,172.40184,79,13518000,4728900,25407300,23760900,17340900,17913600,4667400,12739800,23974200
1994-04-05,0.03,0.0322,290.47433,373,0.00342,0,101210.414,11.8,281.43237,280.53372,283.3254,277.2111,367.91104,244.65538,75,4728900,25407300,23760900,17340900,17913600,4667400,12739800,23974200,25025400
1994-04-06,0,0.0008,228,503,0.00244,0,102411.1,5.4,284.48425,282.61664,282.61996,269.6992,348,249.06223,107,25407300,23760900,17340900,17913600,4667400,12739800,23974200,25025400,26035500
1994-04-07,0.01,0.0132,259,492,0.004205257,0,101841.766,9.24274,289.0664,288.27496,288.27618,275.6242,364.7404,240.33347,102,23760900,17340900,17913600,4667400,12739800,23974200,25025400,26035500,25656000
1994-04-08,0.01,0.0068,288.1172,492,0.00692,0,101237.55,13.9,293.20154,293.5029,293.784,281.48914,403.31802,259.03958,102,17340900,17913600,4667400,12739800,23974200,25025400,26035500,25656000,27045600
1994-04-09,0.01,0.0148,339,445,0.00722,0,100244.99,15.2,295.9381,297.35858,299.81152,286.74097,418.50195,234.25299,87,17913600,4667400,12739800,23974200,25025400,26035500,25656000,27045600,26868600
1994-04-10,0.02,0.017,312,476,0.00985,0,100630.7,18.434824,291.89777,291.66202,293.82126,284.87067,406,257.09988,98,4667400,12739800,23974200,25025400,26035500,25656000,27045600,26868600,25664100
1994-04-11,0.05,0.0494,345.56354,307,0.00765,0.48,101010.43,15.795354,285.45395,285.22876,288.52127,283.00372,379.88733,264.45844,58,12739800,23974200,25025400,26035500,25656000,27045600,26868600,25664100,25490700
1994-04-12,0,0.0007,261.35156,514,0.004581942,0,101903.19,10.5,289.1787,288.9903,289.05798,277.4763,370,260.34842,107,23974200,25025400,26035500,25656000,27045600,26868600,25664100,25490700,22002900
1994-04-13,0.01,0.0071,276.58606,529,0.00579,0,101117.1,7.3,295.332,296.4183,296.35895,282.51483,399.0751,269.8223,111,25025400,26035500,25656000,27045600,26868600,25664100,25490700,22002900,24424800
1994-04-14,0,0.001,310.17462,502,0.008043895,0,100163.07,11.4,297.90518,299.03116,299.03217,287.43716,420.18576,270.04443,103,26035500,25656000,27045600,26868600,25664100,25490700,22002900,24424800,17019900
1994-04-15,0,0.0005,284.6105,519,0.00438,0,102049.734,10,288.62595,289.24783,292.13278,285.43073,393.06073,263.4093,107,25656000,27045600,26868600,25664100,25490700,22002900,24424800,17019900,23787600
1994-04-16,0,0.0003,283,532,0.005408585,0,102766.67,9.7,294.42883,295.48987,296.4826,281.2669,404.3238,274.13324,111,27045600,26868600,25664100,25490700,22002900,24424800,17019900,23787600,21266400
1994-04-17,0,1.00E-04,294.3381,530,0.00639,0,102527.16,11.333811,293.47183,294.44318,296.24835,283.98178,409,276.92502,110,26868600,25664100,25490700,22002900,24424800,17019900,23787600,21266400,14802300
1994-04-18,0,0.0017,287.01898,539,0.00674,0,101690.18,9.8,295.419,296.50644,297.04987,283.7563,406,271.0006,112,25664100,25490700,22002900,24424800,17019900,23787600,21266400,14802300,28182000
1994-04-19,0.01,0.0105,324,512,0.01003,0,101722.44,19,297.4676,298.24142,299.03903,285.72302,424.3895,250.04445,103,25490700,22002900,24424800,17019900,23787600,21266400,14802300,28182000,3137400
1994-04-20,0.01,0.005,346,511,0.0115,0.12,101944.29,26.1,297.5091,297.90552,298.24234,288.32037,436,259,102,22002900,24424800,17019900,23787600,21266400,14802300,28182000,3137400,27400500
1994-04-21,0.09,0.093,348.00253,475,0.01125,0,101464.44,22.9,297.53238,298.08954,299.3986,288.0628,434.577,201.72504,93,24424800,17019900,23787600,21266400,14802300,28182000,3137400,27400500,4062000
1994-04-22,0.01,0.0045,337.48087,514,0.01125019,0,101609.35,29.9,295.2061,294.83624,297.38696,286.42,427.805,261,103,17019900,23787600,21266400,14802300,28182000,3137400,27400500,4062000,11056800
1994-04-23,0,0.0045,367.47433,482,0.01167,0.06,101341.68,27.3,297.10904,297.5462,298.5918,288.7948,431.40387,275.60913,93,23787600,21266400,14802300,28182000,3137400,27400500,4062000,11056800,21582000
1994-04-24,0.02,0.0202,353.6619,508,0.011852597,0,100752.13,33.99243,296,295.79218,299.21075,289.98816,434.2071,249.02753,99,21266400,14802300,28182000,3137400,27400500,4062000,11056800,21582000,3062700
1994-04-25,0,0.001,334,521,0.00479,0,99989.73,10.8,296.3024,296.13458,300.2562,289.93506,435.59375,278.617,102,14802300,28182000,3137400,27400500,4062000,11056800,21582000,3062700,12497400
1994-04-26,0,0.0002,290.47433,567,0.00439,0,100422.07,9.6,298.8319,298.33853,298.32452,285.91162,422.577,271.7678,118,28182000,3137400,27400500,4062000,11056800,21582000,3062700,12497400,16379100
1994-04-27,0.09,0.0883,327,160,0.00416,0.19,101439.81,23.4,283.64658,282.02872,284.28046,280.37692,369.8828,243.151,34,3137400,27400500,4062000,11056800,21582000,3062700,12497400,16379100,22382100
1994-04-28,0,0.001,310.98102,552,0.00731,0,101708.43,11.2,292.54376,289.8023,289.8766,277.3518,377.77094,269.52078,112,27400500,4062000,11056800,21582000,3062700,12497400,16379100,22382100,23996400
1994-04-29,0.64,0.6399,329.25333,105,0.00492,3.33,102476.38,25.3,278.77216,278.7412,279.33524,277.5231,345.04065,161.99986,18,4062000,11056800,21582000,3062700,12497400,16379100,22382100,23996400,16002600
1994-04-30,0,0.002,261.6619,566,0.00541,0,102399.34,12.164104,286.13565,286.0178,286.0535,274.53717,360.99316,259.81137,116,11056800,21582000,3062700,12497400,16379100,22382100,23996400,16002600,19694700
1994-05-01,0,0.0019,265.1172,568,0.00583,0,102242.79,13.309582,288.22058,286.7038,286.68954,274.8999,370,256.42767,117,21582000,3062700,12497400,16379100,22382100,23996400,16002600,19694700,8793300
1994-05-02,0.27,0.2721,349,115,0.00816,2.37,101546.22,24.5,285.37228,284.74854,284.93286,282.2705,370.56104,214.84042,21,3062700,12497400,16379100,22382100,23996400,16002600,19694700,8793300,19390800
1994-05-03,0.04,0.0402,332.21094,455,0.00789,0.03,101914.14,19.7,291.17548,288.61426,288.553,280.69177,381.63376,241.34787,86,12497400,16379100,22382100,23996400,16002600,19694700,8793300,19390800,19344000
1994-05-04,0,0.0023,321.19995,558,0.00981,0,101747.13,21.7,294.7881,293.9129,293.89032,283.1415,409.1139,265.2718,113,16379100,22382100,23996400,16002600,19694700,8793300,19390800,19344000,18225300
1994-05-05,0,0.0006,337,554,0.0118,0,101892.97,27.5,296.88608,297.4118,297.58945,286.125,424.00128,270.07846,111,22382100,23996400,16002600,19694700,8793300,19390800,19344000,18225300,18009900
1994-05-06,0.02,0.0186,359.62057,547,0.01468,0,100873.1,28.5,301.10565,300.37674,300.32288,290.83203,440.47433,261,109,23996400,16002600,19694700,8793300,19390800,19344000,18225300,18009900,18000600
1994-05-07,0.04,0.0407,337.47433,521,0.00791,0,101570.64,21.3,292.96228,293.1459,293.19598,286.5035,405.64758,223,100,16002600,19694700,8793300,19390800,19344000,18225300,18009900,18000600,29380500
1994-05-08,0.14,0.1416,335.05133,427,0.00877,0,101397.39,24.8,296.3584,293.5175,293.53763,283.44672,398.3895,176.55289,77,19694700,8793300,19390800,19344000,18225300,18009900,18000600,29380500,29179200
1994-05-09,0.16,0.1653,366,452,0.01204,0.45,101249.58,31.9,295.80133,295.97098,298.95755,289.21948,436.3895,186.16454,82,8793300,19390800,19344000,18225300,18009900,18000600,29380500,29179200,21804000
1994-05-10,0.06,0.0527,351,517,0.01103,0,102026.68,24.7,296.90723,297.12827,297.92566,287.67206,429.47433,237.00021,98,19390800,19344000,18225300,18009900,18000600,29380500,29179200,21804000,22090500
1994-05-11,0.04,0.0408,393,324,0.01373,0.56,101709.41,31.9,299.30002,298.01968,297.97675,290.6879,436.5074,265.94873,61,19344000,18225300,18009900,18000600,29380500,29179200,21804000,22090500,28944000
1994-05-12,0.24,0.239,394.05695,366,0.01432,1.89,101404.49,35,296.7546,296.94284,298.85315,292.36154,441,130.6105,65,18225300,18009900,18000600,29380500,29179200,21804000,22090500,28944000,28142700
